Project,Despach N° RA-20XX-XXXX,SampleID_Init,SampleID_Fin,TotalSample_SE,Weight SE,SampleType,Target,Laboratory,Prepared Method,Analytical Method,DispatchDate,Over Limit,Analytes,ReceivedDate,ResultDate,Workorder,Location,Responsible
BRAR,RA-2023-0117,BR0014428,BR0014482,55,116.72,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/1/2023,NA,NA,6/7/2023,7/10/2023,GQ2306962,VESPASIANO/MG,SDS
BRAR,RA-2023-0118,BR0014483,BR0014536,54,126.41,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/1/2023,NA,NA,6/7/2023,8/1/2023,GQ2306963,VESPASIANO/MG,SDS
BRAR,RA-2023-0119,BR0014537,BR0014585,49,113.13,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/1/2023,NA,NA,6/7/2023,8/2/2023,GQ2306964,VESPASIANO/MG,SDS
BRAR,RA-2023-0120,BR0014586,BR0014630,45,102.87,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/1/2023,NA,NA,6/7/2023,8/2/2023,GQ2306965,VESPASIANO/MG,SDS
BRAR,RA-2023-0121,BR0014631,BR0014681,51,124.71,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/1/2023,NA,NA,6/7/2023,8/3/2023,GQ2306966,VESPASIANO/MG,SDS
BRAR,RA-2023-0122,BR0014682,BR0014734,53,122.29,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/1/2023,NA,NA,6/7/2023,8/1/2023,GQ2306967,VESPASIANO/MG,SDS
BRAR,RA-2023-0123,BR0014735,BR0014774,40,87.36,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/1/2023,NA,NA,6/7/2023,8/2/2023,GQ2306968,VESPASIANO/MG,SDS
BRAR,RA-2023-0124,BR0014775,BR0014816,42,103.96,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/1/2023,NA,NA,6/7/2023,8/3/2023,GQ2306969,VESPASIANO/MG,SDS
BRAR,RA-2023-0125,BR0014817,BR0014876,60,138.83,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/1/2023,NA,NA,6/7/2023,8/3/2023,GQ2306970,VESPASIANO/MG,SDS
BRAR,RA-2023-0126,BR0014877,BR0014914,38,87.52,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/1/2023,NA,NA,6/7/2023,8/2/2023,GQ2306971,VESPASIANO/MG,SDS
BRAR,RA-2023-0127,BR0014915,BR0014969,55,123.17,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/9/2023,NA,NA,6/15/2023,8/10/2023,GQ2307343,VESPASIANO/MG,SDS
BRAR,RA-2023-0128,BR0014970,BR0015024,55,151.31,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/9/2023,NA,NA,6/15/2023,8/7/2023,GQ2307344,VESPASIANO/MG,SDS
BRAR,RA-2023-0129,BR0015025,BR0015053,29,59.26,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/9/2023,NA,NA,6/15/2023,8/7/2023,GQ2307346,VESPASIANO/MG,SDS
BRAR,RA-2023-0130,BR0015054,BR0015089,36,91.81,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/9/2023,NA,NA,6/15/2023,8/9/2023,GQ2307347,VESPASIANO/MG,SDS
BRAR,RA-2023-0131,BR0004235,BR0004327,93,233.51,Auger,Aratama,ALS,PREP-31,ME-MS61L+ME-MS81,6/1/2023,ME-OGREE,NA,6/6/2023,6/26/2023,BH23153108,VESPASIANO/MG,SDS
BRAR,RA-2023-0135,BR0004328,BR0004405,78,187.52,Auger,Aratama,ALS,PREP-31,ME-MS61L+ME-MS81,6/9/2023,ME-OGREE,NA,6/15/2023,6/30/2023,BH23162626,VESPASIANO/MG,SSG
BRAR,RA-2023-0138,BR0015090,BR0015122,33,80.85,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/9/2023,NA,NA,6/15/2023,8/8/2023,GQ2307348,VESPASIANO/MG,SSG
BRAR,RA-2023-0139,BR0015123,BR0015174,52,124.32,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/9/2023,NA,NA,6/15/2023,8/10/2023,GQ2307349,VESPASIANO/MG,SSG
BRAR,RA-2023-0140,BR0015175,BR0015219,45,95.68,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/9/2023,NA,NA,6/15/2023,8/9/2023,GQ2307350,VESPASIANO/MG,SSG
BRAR,RA-2023-0141,BR0015220,BR0015258,39,84.38,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/9/2023,NA,NA,6/15/2023,8/9/2023,GQ2307351,VESPASIANO/MG,SSG
BRAR,RA-2023-0142,BR0015259,BR0015296,38,89.19,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/9/2023,NA,NA,6/15/2023,8/7/2023,GQ2307335,VESPASIANO/MG,SSG
BRAR,RA-2023-0143,BR0015297,BR0015346,50,136.61,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/9/2023,NA,NA,6/15/2023,8/7/2023,GQ2307337,VESPASIANO/MG,SSG
BRAR,RA-2023-0144,BR0015347,BR0015377,31,55.6,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/9/2023,NA,NA,6/15/2023,8/7/2023,GQ2307338,VESPASIANO/MG,SSG
BRAR,RA-2023-0145,BR0015378,BR0015423,46,93.79,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/9/2023,NA,NA,6/15/2023,8/4/2023,GQ2307339,VESPASIANO/MG,SSG
BRAR,RA-2023-0146,BR0015424,BR0015467,44,122.4,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/9/2023,NA,NA,6/15/2023,8/7/2023,GQ2307340,VESPASIANO/MG,SSG
BRAR,RA-2023-0147,BR0015468,BR0015517,50,117.78,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/9/2023,NA,NA,6/15/2023,8/7/2023,GQ2307341,VESPASIANO/MG,SSG
BRAR,RA-2023-0148,BR0015518,BR0015561,44,95.16,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/9/2023,NA,NA,6/15/2023,8/10/2023,GQ2307342,VESPASIANO/MG,SSG
BRAR,RA-2023-0149,BR0015562,BR0015603,42,97.15,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/15/2023,NA,NA,6/28/2023,8/16/2023,GQ2308082,VESPASIANO/MG,ULS
BRAR,RA-2023-0150,BR0015604,BR0015647,44,124.13,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/15/2023,NA,NA,6/28/2023,8/17/2023,GQ2308083,VESPASIANO/MG,ULS
BRAR,RA-2023-0151,BR0015648,BR0015707,60,150.07,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/15/2023,NA,NA,6/28/2023,8/17/2023,GQ2308084,VESPASIANO/MG,ULS
BRAR,RA-2023-0152,BR0015708,BR0015766,59,151.93,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/15/2023,NA,NA,6/28/2023,8/17/2023,GQ2308085,VESPASIANO/MG,ULS
BRAR,RA-2023-0153,BR0015767,BR0015827,61,152.44,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/15/2023,NA,NA,6/28/2023,8/17/2023,GQ2308086,VESPASIANO/MG,ULS
BRAR,RA-2023-0154,BR0015828,BR0015871,44,94.87,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/15/2023,NA,NA,6/28/2023,8/17/2023,GQ2308087,VESPASIANO/MG,ULS
BRAR,RA-2023-0155,BR0015872,BR0015912,41,90.78,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/15/2023,NA,NA,6/28/2023,8/18/2023,GQ2308088,VESPASIANO/MG,ULS
BRAR,RA-2023-0156,BR0015913,BR0015951,39,92.94,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/15/2023,NA,NA,6/28/2023,8/18/2023,GQ2308089,VESPASIANO/MG,ULS
BRAR,RA-2023-0157,BR0015952,BR0016005,54,126.24,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/15/2023,NA,NA,6/28/2023,8/21/2023,GQ2308090,VESPASIANO/MG,ULS
BRAR,RA-2023-0158,BR0016006,BR0016046,41,87.05,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/15/2023,NA,NA,6/28/2023,8/17/2023,GQ2308091,VESPASIANO/MG,ULS
BRAR,RA-2023-0159,BR0016047,BR0016103,57,140.16,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/15/2023,NA,NA,6/28/2023,8/18/2023,GQ2308092,VESPASIANO/MG,ULS
BRAR,RA-2023-0160,BR0016104,BR0016131,28,68.99,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/15/2023,NA,NA,6/28/2023,8/18/2023,GQ2308093,VESPASIANO/MG,ULS
BRAR,RA-2023-0161,BR0004406,BR0004514,109,272.29,Auger,Aratama,ALS,PREP-31,ME-MS61L+ME-MS81,6/15/2023,ME-OGREE,NA,6/28/2023,7/24/2023,BH23175797,VESPASIANO/MG,ULS
BRAR,RA-2023-0164,BR0004515,BR0004625,111,281.57,Auger,Aratama,ALS,PREP-31,ME-MS61L+ME-MS81,6/21/2023,ME-OGREE,NA,6/27/2023,7/24/2023,BH23175836,VESPASIANO/MG,ULS
BRAR,RA-2023-0165,BR0016132,BR0016170,39,83.67,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/21/2023,NA,NA,6/27/2023,8/15/2023,GQ2308065,VESPASIANO/MG,ULS
BRAR,RA-2023-0166,BR0016171,BR0016204,34,79.76,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/21/2023,NA,NA,6/27/2023,8/17/2023,GQ2308066,VESPASIANO/MG,ULS
BRAR,RA-2023-0167,BR0016205,BR0016242,38,81.38,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/21/2023,NA,NA,6/27/2023,8/15/2023,GQ2308067,VESPASIANO/MG,ULS
BRAR,RA-2023-0168,BR0016243,BR0016291,49,130.26,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/21/2023,NA,NA,6/27/2023,8/15/2023,GQ2308068,VESPASIANO/MG,ULS
BRAR,RA-2023-0169,BR0016292,BR0016333,42,117.31,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/21/2023,NA,NA,6/27/2023,8/15/2023,GQ2308069,VESPASIANO/MG,ULS
BRAR,RA-2023-0170,BR0016334,BR0016372,39,91.7,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/21/2023,NA,NA,6/27/2023,8/15/2023,GQ2308070,VESPASIANO/MG,ULS
BRAR,RA-2023-0171,BR0016373,BR0016424,52,120.13,RC,Aratama,SGS,PRPCL_FORT,ICP95A / IMS95A,6/21/2023,NA,NA,6/27/2023,8/15/2023,GQ2308071,VESPASIANO/MG,ULS
